Date,Open,High,Low,Close,Adj Close,Volume
1993-06-07,null,null,null,null,null,null
1993-06-08,null,null,null,null,null,null
1993-06-09,null,null,null,null,null,null
1993-06-10,null,null,null,null,null,null
1993-06-11,null,null,null,null,null,null
1993-06-14,null,null,null,null,null,null
1993-06-15,null,null,null,null,null,null
1993-06-16,null,null,null,null,null,null
1993-06-17,null,null,null,null,null,null
1993-06-18,null,null,null,null,null,null
1993-06-21,null,null,null,null,null,null
1993-06-22,null,null,null,null,null,null
1993-06-23,null,null,null,null,null,null
1993-06-24,null,null,null,null,null,null
1993-06-25,null,null,null,null,null,null
1993-06-28,null,null,null,null,null,null
1993-06-29,null,null,null,null,null,null
1993-06-30,null,null,null,null,null,null
1993-07-01,23.056149,23.056149,23.056149,23.056149,16.925480,0
1993-07-02,null,null,null,null,null,null
1993-07-05,null,null,null,null,null,null
1993-07-06,null,null,null,null,null,null
1993-07-07,null,null,null,null,null,null
1993-07-08,null,null,null,null,null,null
1993-07-09,null,null,null,null,null,null
1993-07-12,null,null,null,null,null,null
1993-07-13,null,null,null,null,null,null
1993-07-14,null,null,null,null,null,null
1993-07-15,null,null,null,null,null,null
1993-07-16,null,null,null,null,null,null
1993-07-19,null,null,null,null,null,null
1993-07-20,null,null,null,null,null,null
1993-07-21,null,null,null,null,null,null
1993-07-22,null,null,null,null,null,null
1993-07-23,23.505295,23.505295,23.505295,23.505295,17.255201,0
1993-07-26,null,null,null,null,null,null
1993-07-27,null,null,null,null,null,null
1993-07-28,null,null,null,null,null,null
1993-07-29,null,null,null,null,null,null
1993-07-30,null,null,null,null,null,null
1993-08-02,28.745329,28.745329,28.745329,28.745329,21.101904,0
1993-08-03,null,null,null,null,null,null
1993-08-04,null,null,null,null,null,null
1993-08-05,27.547607,27.547607,27.547607,27.547607,20.222660,0
1993-08-06,null,null,null,null,null,null
1993-08-09,28.146467,28.146467,28.146467,28.146467,20.662279,0
1993-08-10,null,null,null,null,null,null
1993-08-11,28.445898,28.445898,28.445898,28.445898,20.882088,0
1993-08-12,null,null,null,null,null,null
1993-08-13,null,null,null,null,null,null
1993-08-16,null,null,null,null,null,null
1993-08-17,null,null,null,null,null,null
1993-08-18,null,null,null,null,null,null
1993-08-19,null,null,null,null,null,null
1993-08-20,null,null,null,null,null,null
1993-08-23,32.637924,32.637924,32.637924,32.637924,23.959452,0
1993-08-24,null,null,null,null,null,null
1993-08-25,null,null,null,null,null,null
1993-08-26,null,null,null,null,null,null
1993-08-27,null,null,null,null,null,null
1993-08-30,null,null,null,null,null,null
1993-08-31,32.039066,32.039066,32.039066,32.039066,23.519833,0
1993-09-01,null,null,null,null,null,null
1993-09-02,null,null,null,null,null,null
1993-09-03,null,null,null,null,null,null
1993-09-06,null,null,null,null,null,null
1993-09-07,null,null,null,null,null,null
1993-09-08,null,null,null,null,null,null
1993-09-09,null,null,null,null,null,null
1993-09-10,null,null,null,null,null,null
1993-09-13,null,null,null,null,null,null
1993-09-14,null,null,null,null,null,null
1993-09-15,null,null,null,null,null,null
1993-09-16,null,null,null,null,null,null
1993-09-17,null,null,null,null,null,null
1993-09-20,null,null,null,null,null,null
1993-09-21,null,null,null,null,null,null
1993-09-22,null,null,null,null,null,null
1993-09-23,31.889349,31.889349,31.889349,31.889349,23.409925,0
1993-09-24,null,null,null,null,null,null
1993-09-27,null,null,null,null,null,null
1993-09-28,null,null,null,null,null,null
1993-09-29,null,null,null,null,null,null
1993-09-30,null,null,null,null,null,null
1993-10-01,null,null,null,null,null,null
1993-10-04,null,null,null,null,null,null
1993-10-05,null,null,null,null,null,null
1993-10-06,null,null,null,null,null,null
1993-10-07,null,null,null,null,null,null
1993-10-08,null,null,null,null,null,null
1993-10-11,null,null,null,null,null,null
1993-10-12,null,null,null,null,null,null
1993-10-13,34.434509,34.434509,34.434509,34.434509,25.278322,0
1993-10-14,34.434509,34.434509,34.434509,34.434509,25.278322,0
1993-10-15,34.434509,34.434509,34.434509,34.434509,25.278322,0
1993-10-18,34.434509,34.434509,34.434509,34.434509,25.278322,0
1993-10-19,null,null,null,null,null,null
1993-10-20,null,null,null,null,null,null
1993-10-21,null,null,null,null,null,null
1993-10-22,null,null,null,null,null,null
1993-10-25,null,null,null,null,null,null
1993-10-26,null,null,null,null,null,null
1993-10-27,null,null,null,null,null,null
1993-10-28,null,null,null,null,null,null
1993-10-29,null,null,null,null,null,null
1993-11-01,null,null,null,null,null,null
1993-11-02,null,null,null,null,null,null
1993-11-03,null,null,null,null,null,null
1993-11-04,null,null,null,null,null,null
1993-11-05,null,null,null,null,null,null
1993-11-08,null,null,null,null,null,null
1993-11-09,null,null,null,null,null,null
1993-11-10,null,null,null,null,null,null
1993-11-11,33.985363,33.985363,33.985363,33.985363,24.948605,0
1993-11-12,33.985363,33.985363,33.985363,33.985363,24.948605,0
1993-11-15,33.985363,33.985363,33.985363,33.985363,24.948605,0
1993-11-16,null,null,null,null,null,null
1993-11-17,null,null,null,null,null,null
1993-11-18,null,null,null,null,null,null
1993-11-19,null,null,null,null,null,null
1993-11-22,null,null,null,null,null,null
1993-11-23,null,null,null,null,null,null
1993-11-24,null,null,null,null,null,null
1993-11-25,null,null,null,null,null,null
1993-11-26,null,null,null,null,null,null
1993-11-29,35.332802,35.332802,35.332802,35.332802,25.937759,0
1993-11-30,35.332802,35.332802,35.332802,35.332802,25.937759,0
1993-12-01,null,null,null,null,null,null
1993-12-02,null,null,null,null,null,null
1993-12-03,null,null,null,null,null,null
1993-12-06,null,null,null,null,null,null
1993-12-07,null,null,null,null,null,null
1993-12-08,null,null,null,null,null,null
1993-12-09,null,null,null,null,null,null
1993-12-10,null,null,null,null,null,null
1993-12-13,null,null,null,null,null,null
1993-12-14,44.016285,44.016285,44.016285,44.016285,32.312290,0
1993-12-15,44.016285,44.016285,44.016285,44.016285,32.312290,0
1993-12-16,44.016285,44.016285,44.016285,44.016285,32.312290,0
1993-12-17,44.016285,44.016285,44.016285,44.016285,32.312290,0
1993-12-20,44.016285,44.016285,44.016285,44.016285,32.312290,0
1993-12-21,44.016285,44.016285,44.016285,44.016285,32.312290,0
1993-12-22,44.016285,44.016285,44.016285,44.016285,32.312290,0
1993-12-23,44.016285,44.016285,44.016285,44.016285,32.312290,0
1993-12-24,null,null,null,null,null,null
1993-12-27,41.920273,41.920273,41.920273,41.920273,30.773611,0
1993-12-28,41.920273,41.920273,41.920273,41.920273,30.773611,0
1993-12-29,41.920273,41.920273,41.920273,41.920273,30.773611,0
1993-12-30,41.920273,41.920273,41.920273,41.920273,30.773611,0
1993-12-31,41.920273,41.920273,41.920273,41.920273,30.773611,0
1994-01-03,null,null,null,null,null,null
1994-01-04,null,null,null,null,null,null
1994-01-05,null,null,null,null,null,null
1994-01-06,null,null,null,null,null,null
1994-01-07,null,null,null,null,null,null
1994-01-10,null,null,null,null,null,null
1994-01-11,null,null,null,null,null,null
1994-01-12,null,null,null,null,null,null
1994-01-13,null,null,null,null,null,null
1994-01-14,null,null,null,null,null,null
1994-01-17,null,null,null,null,null,null
1994-01-18,null,null,null,null,null,null
1994-01-19,null,null,null,null,null,null
1994-01-20,null,null,null,null,null,null
1994-01-21,50.903187,50.903187,50.903187,50.903187,37.367954,0
1994-01-24,null,null,null,null,null,null
1994-01-25,null,null,null,null,null,null
1994-01-26,55.095215,55.095215,55.095215,55.095215,40.445320,0
1994-01-27,null,null,null,null,null,null
1994-01-28,null,null,null,null,null,null
1994-01-31,null,null,null,null,null,null
1994-02-01,null,null,null,null,null,null
1994-02-02,null,null,null,null,null,null
1994-02-03,null,null,null,null,null,null
1994-02-04,null,null,null,null,null,null
1994-02-07,null,null,null,null,null,null
1994-02-08,null,null,null,null,null,null
1994-02-09,null,null,null,null,null,null
1994-02-10,null,null,null,null,null,null
1994-02-11,null,null,null,null,null,null
1994-02-14,null,null,null,null,null,null
1994-02-15,null,null,null,null,null,null
1994-02-16,null,null,null,null,null,null
1994-02-17,null,null,null,null,null,null
1994-02-18,null,null,null,null,null,null
1994-02-21,null,null,null,null,null,null
1994-02-22,null,null,null,null,null,null
1994-02-23,null,null,null,null,null,null
1994-02-24,null,null,null,null,null,null
1994-02-25,null,null,null,null,null,null
1994-02-28,null,null,null,null,null,null
1994-03-01,null,null,null,null,null,null
1994-03-02,null,null,null,null,null,null
1994-03-03,null,null,null,null,null,null
1994-03-04,null,null,null,null,null,null
1994-03-07,null,null,null,null,null,null
1994-03-08,null,null,null,null,null,null
1994-03-09,null,null,null,null,null,null
1994-03-10,58.987812,58.987812,58.987812,58.987812,43.302864,0
1994-03-11,null,null,null,null,null,null
1994-03-14,58.688381,58.688381,58.688381,58.688381,43.083046,0
1994-03-15,58.688381,58.688381,58.688381,58.688381,43.083046,0
1994-03-16,58.688381,58.688381,58.688381,58.688381,43.083046,0
1994-03-17,58.688381,58.688381,58.688381,58.688381,43.083046,0
1994-03-18,null,null,null,null,null,null
1994-03-21,null,null,null,null,null,null
1994-03-22,null,null,null,null,null,null
1994-03-23,null,null,null,null,null,null
1994-03-24,null,null,null,null,null,null
1994-03-25,null,null,null,null,null,null
1994-03-28,null,null,null,null,null,null
1994-03-29,null,null,null,null,null,null
1994-03-30,null,null,null,null,null,null
1994-03-31,null,null,null,null,null,null
1994-04-01,56.292934,56.292934,56.292934,56.292934,41.324558,0
1994-04-04,null,null,null,null,null,null
1994-04-05,null,null,null,null,null,null
1994-04-06,null,null,null,null,null,null
1994-04-07,null,null,null,null,null,null
1994-04-08,null,null,null,null,null,null
1994-04-11,55.993507,55.993507,55.993507,55.993507,41.104755,0
1994-04-12,null,null,null,null,null,null
1994-04-13,null,null,null,null,null,null
1994-04-14,57.790089,57.790089,57.790089,57.790089,42.423626,0
1994-04-15,null,null,null,null,null,null
1994-04-18,null,null,null,null,null,null
1994-04-19,null,null,null,null,null,null
1994-04-20,55.095215,55.095215,55.095215,55.095215,40.445320,0
1994-04-21,null,null,null,null,null,null
1994-04-22,null,null,null,null,null,null
1994-04-25,null,null,null,null,null,null
1994-04-26,null,null,null,null,null,null
1994-04-27,null,null,null,null,null,null
1994-04-28,null,null,null,null,null,null
1994-04-29,null,null,null,null,null,null
1994-05-02,null,null,null,null,null,null
1994-05-03,null,null,null,null,null,null
1994-05-04,null,null,null,null,null,null
1994-05-05,null,null,null,null,null,null
1994-05-06,null,null,null,null,null,null
1994-05-09,null,null,null,null,null,null
1994-05-10,null,null,null,null,null,null
1994-05-11,null,null,null,null,null,null
1994-05-12,60.784393,60.784393,60.784393,60.784393,44.621727,0
1994-05-13,null,null,null,null,null,null
1994-05-16,null,null,null,null,null,null
1994-05-17,null,null,null,null,null,null
1994-05-18,null,null,null,null,null,null
1994-05-19,null,null,null,null,null,null
1994-05-20,null,null,null,null,null,null
1994-05-23,null,null,null,null,null,null
1994-05-24,null,null,null,null,null,null
1994-05-25,60.185532,60.185532,60.185532,60.185532,44.182114,0
1994-05-26,null,null,null,null,null,null
1994-05-27,null,null,null,null,null,null
1994-05-30,null,null,null,null,null,null
1994-05-31,null,null,null,null,null,null
1994-06-01,null,null,null,null,null,null
1994-06-02,null,null,null,null,null,null
1994-06-03,null,null,null,null,null,null
1994-06-06,null,null,null,null,null,null
1994-06-07,null,null,null,null,null,null
1994-06-08,null,null,null,null,null,null
1994-06-09,null,null,null,null,null,null
1994-06-10,null,null,null,null,null,null
1994-06-13,null,null,null,null,null,null
1994-06-14,null,null,null,null,null,null
1994-06-15,null,null,null,null,null,null
1994-06-16,null,null,null,null,null,null
1994-06-17,null,null,null,null,null,null
1994-06-20,null,null,null,null,null,null
1994-06-21,64.377563,64.377563,64.377563,64.377563,47.259480,0
1994-06-22,null,null,null,null,null,null
1994-06-23,null,null,null,null,null,null
1994-06-24,null,null,null,null,null,null
1994-06-27,null,null,null,null,null,null
1994-06-28,null,null,null,null,null,null
1994-06-29,null,null,null,null,null,null
1994-06-30,null,null,null,null,null,null
1994-07-01,null,null,null,null,null,null
1994-07-04,null,null,null,null,null,null
1994-07-05,null,null,null,null,null,null
1994-07-06,null,null,null,null,null,null
1994-07-07,null,null,null,null,null,null
1994-07-08,null,null,null,null,null,null
1994-07-11,null,null,null,null,null,null
1994-07-12,null,null,null,null,null,null
1994-07-13,null,null,null,null,null,null
1994-07-14,null,null,null,null,null,null
1994-07-15,null,null,null,null,null,null
1994-07-18,null,null,null,null,null,null
1994-07-19,null,null,null,null,null,null
1994-07-20,null,null,null,null,null,null
1994-07-21,null,null,null,null,null,null
1994-07-22,null,null,null,null,null,null
1994-07-25,null,null,null,null,null,null
1994-07-26,null,null,null,null,null,null
1994-07-27,null,null,null,null,null,null
1994-07-28,null,null,null,null,null,null
1994-07-29,null,null,null,null,null,null
1994-08-01,null,null,null,null,null,null
1994-08-02,null,null,null,null,null,null
1994-08-03,null,null,null,null,null,null
1994-08-04,null,null,null,null,null,null
1994-08-05,null,null,null,null,null,null
1994-08-08,null,null,null,null,null,null
1994-08-09,null,null,null,null,null,null
1994-08-10,null,null,null,null,null,null
1994-08-11,null,null,null,null,null,null
1994-08-12,null,null,null,null,null,null
1994-08-15,59.886101,59.886101,59.886101,59.886101,43.962299,0
1994-08-16,null,null,null,null,null,null
1994-08-17,null,null,null,null,null,null
1994-08-18,null,null,null,null,null,null
1994-08-19,null,null,null,null,null,null
1994-08-22,60.185532,60.185532,60.185532,60.185532,44.182114,0
1994-08-23,60.185532,60.185532,60.185532,60.185532,44.182114,0
1994-08-24,null,null,null,null,null,null
1994-08-25,null,null,null,null,null,null
1994-08-26,60.185532,60.185532,60.185532,60.185532,44.182114,0
1994-08-29,null,null,null,null,null,null
1994-08-30,62.580978,62.580978,62.580978,62.580978,45.940598,0
1994-08-31,null,null,null,null,null,null
1994-09-01,null,null,null,null,null,null
1994-09-02,null,null,null,null,null,null
1994-09-05,null,null,null,null,null,null
1994-09-06,null,null,null,null,null,null
1994-09-07,null,null,null,null,null,null
1994-09-08,null,null,null,null,null,null
1994-09-09,68.270157,68.270157,68.270157,68.270157,50.117023,0
1994-09-12,null,null,null,null,null,null
1994-09-13,null,null,null,null,null,null
1994-09-14,null,null,null,null,null,null
1994-09-15,null,null,null,null,null,null
1994-09-16,null,null,null,null,null,null
1994-09-19,null,null,null,null,null,null
1994-09-20,null,null,null,null,null,null
1994-09-21,null,null,null,null,null,null
1994-09-22,null,null,null,null,null,null
1994-09-23,null,null,null,null,null,null
1994-09-26,69.168449,69.168449,69.168449,69.168449,50.776451,0
1994-09-27,null,null,null,null,null,null
1994-09-28,null,null,null,null,null,null
1994-09-29,null,null,null,null,null,null
1994-09-30,null,null,null,null,null,null
1994-10-03,null,null,null,null,null,null
1994-10-04,null,null,null,null,null,null
1994-10-05,null,null,null,null,null,null
1994-10-06,null,null,null,null,null,null
1994-10-07,null,null,null,null,null,null
1994-10-10,null,null,null,null,null,null
1994-10-11,null,null,null,null,null,null
1994-10-12,null,null,null,null,null,null
1994-10-13,67.072433,67.072433,67.072433,67.072433,49.237766,0
1994-10-14,null,null,null,null,null,null
1994-10-17,null,null,null,null,null,null
1994-10-18,null,null,null,null,null,null
1994-10-19,null,null,null,null,null,null
1994-10-20,null,null,null,null,null,null
1994-10-21,null,null,null,null,null,null
1994-10-24,null,null,null,null,null,null
1994-10-25,null,null,null,null,null,null
1994-10-26,null,null,null,null,null,null
1994-10-27,null,null,null,null,null,null
1994-10-28,null,null,null,null,null,null
1994-10-31,null,null,null,null,null,null
1994-11-01,64.377563,64.377563,64.377563,64.377563,47.259480,0
1994-11-02,64.377563,64.377563,64.377563,64.377563,47.259480,0
1994-11-03,null,null,null,null,null,null
1994-11-04,64.676994,64.676994,64.676994,64.676994,47.479282,0
1994-11-07,null,null,null,null,null,null
1994-11-08,null,null,null,null,null,null
1994-11-09,null,null,null,null,null,null
1994-11-10,null,null,null,null,null,null
1994-11-11,null,null,null,null,null,null
1994-11-14,null,null,null,null,null,null
1994-11-15,null,null,null,null,null,null
1994-11-16,null,null,null,null,null,null
1994-11-17,null,null,null,null,null,null
1994-11-18,62.880405,62.880405,62.880405,62.880405,46.160412,0
1994-11-21,null,null,null,null,null,null
1994-11-22,null,null,null,null,null,null
1994-11-23,null,null,null,null,null,null
1994-11-24,null,null,null,null,null,null
